,행정동코드,시도명,시군구명,읍면동명,법정동코드,동리명,생성일자
645,1162063000,서울특별시,관악구,남현동,1162010300,남현동,19880423
646,1162064500,서울특별시,관악구,서원동,1162010200,신림동,20080901
647,1162065500,서울특별시,관악구,신원동,1162010200,신림동,20080901
648,1162066500,서울특별시,관악구,서림동,1162010200,신림동,20080901
649,1162068500,서울특별시,관악구,신사동,1162010200,신림동,20080901
650,1162069500,서울특별시,관악구,신림동,1162010200,신림동,20080901
651,1162071500,서울특별시,관악구,난향동,1162010200,신림동,20080901
652,1162072500,서울특별시,관악구,조원동,1162010200,신림동,20080901
653,1162073500,서울특별시,관악구,대학동,1162010200,신림동,20080901
654,1162074500,서울특별시,관악구,삼성동,1162010200,신림동,20080901
655,1162076500,서울특별시,관악구,미성동,1162010200,신림동,20080901
656,1162077500,서울특별시,관악구,난곡동,1162010200,신림동,20080901
658,1165051000,서울특별시,서초구,서초1동,1165010800,서초동,19880423
659,1165052000,서울특별시,서초구,서초2동,1165010800,서초동,19880423
660,1165053000,서울특별시,서초구,서초3동,1165010100,방배동,19890427
661,1165053000,서울특별시,서초구,서초3동,1165010800,서초동,19880701
662,1165053100,서울특별시,서초구,서초4동,1165010800,서초동,19910907
663,1165054000,서울특별시,서초구,잠원동,1165010600,잠원동,19880423
664,1165055000,서울특별시,서초구,반포본동,1165010700,반포동,19880423
665,1165056000,서울특별시,서초구,반포1동,1165010700,반포동,19880423
666,1165057000,서울특별시,서초구,반포2동,1165010700,반포동,19880423
667,1165058000,서울특별시,서초구,반포3동,1165010600,잠원동,19880423
668,1165058100,서울특별시,서초구,반포4동,1165010700,반포동,19890901
669,1165059000,서울특별시,서초구,방배본동,1165010100,방배동,19880423
670,1165060000,서울특별시,서초구,방배1동,1165010100,방배동,19880423
671,1165061000,서울특별시,서초구,방배2동,1165010100,방배동,19880423
672,1165062000,서울특별시,서초구,방배3동,1165010100,방배동,19880423
673,1165062100,서울특별시,서초구,방배4동,1165010100,방배동,19910907
674,1165065100,서울특별시,서초구,양재1동,1165010200,양재동,19920701
675,1165065100,서울특별시,서초구,양재1동,1165010300,우면동,19920701
676,1165065200,서울특별시,서초구,양재2동,1165010200,양재동,19920701
677,1165065200,서울특별시,서초구,양재2동,1165010400,원지동,19920701
678,1165066000,서울특별시,서초구,내곡동,1165010900,내곡동,19880423
679,1165066000,서울특별시,서초구,내곡동,1165011000,염곡동,19880423
680,1165066000,서울특별시,서초구,내곡동,1165011100,신원동,19880423
682,1168051000,서울특별시,강남구,신사동,1168010700,신사동,19880423
683,1168051000,서울특별시,강남구,신사동,1168011000,압구정동,19880423
684,1168052100,서울특별시,강남구,논현1동,1168010800,논현동,19921001
685,1168053100,서울특별시,강남구,논현2동,1168010800,논현동,19921001
686,1168054500,서울특별시,강남구,압구정동,1168010700,신사동,20090301
687,1168054500,서울특별시,강남구,압구정동,1168011000,압구정동,20090301
688,1168056500,서울특별시,강남구,청담동,1168010400,청담동,20090301
689,1168058000,서울특별시,강남구,삼성1동,1168010500,삼성동,19880423
690,1168059000,서울특별시,강남구,삼성2동,1168010500,삼성동,19880423
691,1168060000,서울특별시,강남구,대치1동,1168010600,대치동,19880423
692,1168061000,서울특별시,강남구,대치2동,1168010600,대치동,19880423
693,1168063000,서울특별시,강남구,대치4동,1168010600,대치동,19880701
694,1168064000,서울특별시,강남구,역삼1동,1168010100,역삼동,19880423
695,1168065000,서울특별시,강남구,역삼2동,1168010100,역삼동,19880423
696,1168065500,서울특별시,강남구,도곡1동,1168011800,도곡동,19890101
697,1168065600,서울특별시,강남구,도곡2동,1168011800,도곡동,19890101
698,1168066000,서울특별시,강남구,개포1동,1168010300,개포동,19880423
699,1168067000,서울특별시,강남구,개포2동,1168010300,개포동,19880423
700,1168067000,서울특별시,강남구,개포2동,1168011400,일원동,20090301
701,1168069000,서울특별시,강남구,개포4동,1168010300,개포동,19880701
702,1168070000,서울특별시,강남구,세곡동,1168011100,세곡동,19880423
703,1168070000,서울특별시,강남구,세곡동,1168011200,자곡동,19880423
704,1168070000,서울특별시,강남구,세곡동,1168011300,율현동,19880423
705,1168072000,서울특별시,강남구,일원본동,1168011400,일원동,19921001
706,1168072000,서울특별시,강남구,일원본동,1168011500,수서동,19921001
707,1168073000,서울특별시,강남구,일원1동,1168011400,일원동,19921001
708,1168073000,서울특별시,강남구,일원1동,1168011500,수서동,19921001
709,1168074000,서울특별시,강남구,일원2동,1168010300,개포동,19921001
710,1168074000,서울특별시,강남구,일원2동,1168010600,대치동,19921001
711,1168074000,서울특별시,강남구,일원2동,1168011400,일원동,19921001
712,1168075000,서울특별시,강남구,수서동,1168011500,수서동,19921001
714,1171051000,서울특별시,송파구,풍납1동,1171010300,풍납동,19880423
715,1171052000,서울특별시,송파구,풍납2동,1171010300,풍납동,19880423
716,1171053100,서울특별시,송파구,거여1동,1171011300,거여동,19920701
717,1171053200,서울특별시,송파구,거여2동,1171011300,거여동,19920701
718,1171054000,서울특별시,송파구,마천1동,1171011400,마천동,19880423
719,1171055000,서울특별시,송파구,마천2동,1171011400,마천동,19880423
720,1171056100,서울특별시,송파구,방이1동,1171011100,방이동,19920701
721,1171056200,서울특별시,송파구,방이2동,1171011100,방이동,19920701
722,1171056600,서울특별시,송파구,오륜동,1171011100,방이동,19890601
723,1171057000,서울특별시,송파구,오금동,1171011200,오금동,19880423
724,1171058000,서울특별시,송파구,송파1동,1171010400,송파동,19880423
725,1171059000,서울특별시,송파구,송파2동,1171010400,송파동,19880423
726,1171060000,서울특별시,송파구,석촌동,1171010500,석촌동,19880423
727,1171061000,서울특별시,송파구,삼전동,1171010600,삼전동,19880701
728,1171062000,서울특별시,송파구,가락본동,1171010700,가락동,19880701
729,1171063100,서울특별시,송파구,가락1동,1171010700,가락동,19890601
730,1171063200,서울특별시,송파구,가락2동,1171010700,가락동,19890601
731,1171064100,서울특별시,송파구,문정1동,1171010800,문정동,19890901
732,1171064200,서울특별시,송파구,문정2동,1171010800,문정동,19890901
733,1171064200,서울특별시,송파구,문정2동,1171010900,장지동,19890901
734,1171064600,서울특별시,송파구,장지동,1171010800,문정동,19960801
735,1171064600,서울특별시,송파구,장지동,1171010900,장지동,19960801
736,1171064700,서울특별시,송파구,위례동,1171010800,문정동,20150706
737,1171064700,서울특별시,송파구,위례동,1171010900,장지동,20150706
738,1171064700,서울특별시,송파구,위례동,1171011300,거여동,20150706
739,1171065000,서울특별시,송파구,잠실본동,1171010100,잠실동,19880423
740,1171067000,서울특별시,송파구,잠실2동,1171010100,잠실동,19880423
741,1171068000,서울특별시,송파구,잠실3동,1171010100,잠실동,19880423
742,1171069000,서울특별시,송파구,잠실4동,1171010200,신천동,19880423
743,1171071000,서울특별시,송파구,잠실6동,1171010200,신천동,19880423
744,1171072000,서울특별시,송파구,잠실7동,1171010100,잠실동,19890901
746,1174051500,서울특별시,강동구,강일동,1174010300,상일동,20000101
747,1174051500,서울특별시,강동구,강일동,1174011000,강일동,20070101
748,1174052000,서울특별시,강동구,상일동,1174010300,상일동,19880423
749,1174053000,서울특별시,강동구,명일1동,1174010100,명일동,19880501
750,1174054000,서울특별시,강동구,명일2동,1174010100,명일동,19880423
751,1174055000,서울특별시,강동구,고덕1동,1174010200,고덕동,19880423
752,1174056000,서울특별시,강동구,고덕2동,1174010200,고덕동,19880423
753,1174057000,서울특별시,강동구,암사1동,1174010700,암사동,19880423
754,1174058000,서울특별시,강동구,암사2동,1174010700,암사동,19880423
755,1174059000,서울특별시,강동구,암사3동,1174010700,암사동,19880423
756,1174060000,서울특별시,강동구,천호1동,1174010900,천호동,19880423
757,1174061000,서울특별시,강동구,천호2동,1174010900,천호동,19880423
758,1174062000,서울특별시,강동구,천호3동,1174010900,천호동,19880423
759,1174064000,서울특별시,강동구,성내1동,1174010800,성내동,19880423
760,1174065000,서울특별시,강동구,성내2동,1174010800,성내동,19880423
761,1174066000,서울특별시,강동구,성내3동,1174010800,성내동,19880423
762,1174068500,서울특별시,강동구,길동,1174010500,길동,20080707
763,1174069000,서울특별시,강동구,둔촌1동,1174010600,둔촌동,19880423
764,1174070000,서울특별시,강동구,둔촌2동,1174010600,둔촌동,19880423
